Wall time,Step,Value
1710772746.8160715,1,0.2620770037174225
1710772786.6600645,2,0.20272600650787354
1710772825.5320535,3,0.4289259910583496
1710772865.621071,4,0.5142970085144043
1710772904.508071,5,0.5460019707679749
1710772943.7250557,6,0.5754320025444031
1710772982.923065,7,0.5704830288887024
1710773021.9510715,8,0.6315410137176514
1710773061.0110536,9,0.6404150128364563
1710773100.0770538,10,0.7016140222549438
1710773139.2130537,11,0.6601160168647766
1710773178.2850537,12,0.6478109955787659
1710773217.7040646,13,0.6821569800376892
1710773257.153054,14,0.6577050089836121
1710773296.336054,15,0.7333599925041199
1710773335.8680534,16,0.6217060089111328
1710773374.6430645,17,0.6209089756011963
1710773414.2290537,18,0.6841809749603271
1710773454.3640707,19,0.7176510095596313
1710773493.4990535,20,0.7236949801445007
1710773533.7620537,21,0.6390870213508606
1710773573.2990587,22,0.6807519793510437
1710773612.3490536,23,0.6880699992179871
1710773651.416056,24,0.687516987323761
1710773690.6840584,25,0.7020999789237976
1710773730.7840557,26,0.7192609906196594
1710773770.894054,27,0.7089319825172424
1710773810.2700539,28,0.7365649938583374
1710773849.3530538,29,0.6895660161972046
1710773888.2720644,30,0.7265790104866028
1710773927.2490563,31,0.7326740026473999
1710773966.6990645,32,0.7479940056800842
1710774006.5140712,33,0.7788739800453186
1710774046.272071,34,0.7799839973449707
1710774086.2610538,35,0.7552729845046997
1710774125.7750537,36,0.7404940128326416
1710774165.0870535,37,0.7418609857559204
1710774204.3650706,38,0.7432529926300049
1710774243.2970586,39,0.7819160223007202
1710774282.5020537,40,0.7648959755897522
1710774321.505054,41,0.7577069997787476
1710774360.3920538,42,0.7828959822654724
1710774400.2010536,43,0.7469630241394043
1710774439.5540652,44,0.7544739842414856
1710774478.4590538,45,0.7541390061378479
1710774518.3900714,46,0.7343509793281555
1710774557.5130713,47,0.7574350237846375
1710774596.786054,48,0.7573850154876709
1710774636.1930537,49,0.7816069722175598
1710774675.0750709,50,0.779466986656189
1710774714.0630538,51,0.7652310132980347
1710774753.2450538,52,0.7834630012512207
1710774793.3170538,53,0.7679240107536316
1710774833.0100563,54,0.7738109827041626
1710774872.0050707,55,0.7730270028114319
1710774911.342054,56,0.7754349708557129
1710774950.4870539,57,0.7703329920768738
1710774989.8470538,58,0.7493579983711243
1710775028.8630538,59,0.8025680184364319
1710775068.1550562,60,0.8154129981994629
1710775107.3820534,61,0.7885509729385376
1710775146.985058,62,0.8097440004348755
1710775186.2110538,63,0.7993220090866089
1710775225.605071,64,0.7813220024108887
1710775264.918071,65,0.7891179919242859
1710775304.3060534,66,0.7907410264015198
1710775343.5470643,67,0.8119339942932129
1710775383.0920537,68,0.8017299771308899
1710775422.4420538,69,0.7805370092391968
1710775462.0250707,70,0.8103110194206238
1710775501.628065,71,0.784853994846344
1710775540.5090578,72,0.7907410264015198
1710775579.8110626,73,0.811149001121521
1710775619.1180563,74,0.7915260195732117
1710775658.8960536,75,0.7864239811897278
1710775698.8220537,76,0.7982509732246399
1710775738.2950537,77,0.7964100241661072
1710775777.417071,78,0.7923640012741089
1710775816.5990646,79,0.7915260195732117
1710775855.7180643,80,0.8243280053138733
1710775895.381054,81,0.8090220093727112
1710775934.6440585,82,0.8068320155143738
1710775973.970054,83,0.8033530116081238
1710776013.5130708,84,0.7966279983520508
1710776052.8270535,85,0.8270220160484314
1710776092.923054,86,0.8482149839401245
1710776132.5370584,87,0.8164690136909485
1710776171.8610535,88,0.8068320155143738
1710776210.6250713,89,0.8192260265350342
1710776249.8790538,90,0.8033530116081238
1710776289.423071,91,0.7909590005874634
1710776329.1920536,92,0.8278070092201233
1710776368.516071,93,0.8176029920578003
1710776408.2840564,94,0.8176029920578003
1710776447.394054,95,0.8068320155143738
1710776487.4220653,96,0.8011630177497864
1710776527.0360537,97,0.8243280053138733
1710776566.759084,98,0.8113669753074646
1710776606.382071,99,0.8227049708366394
1710776645.6910646,100,0.8221380114555359
