Wall time,Step,Value
1710579009.0262027,1,0.2885209918022156
1710579050.4532042,2,0.28825101256370544
1710579089.6222048,3,0.35475799441337585
1710579128.7772174,4,0.4323450028896332
1710579168.4892,5,0.4454360008239746
1710579207.8282025,6,0.4799109995365143
1710579247.4782112,7,0.5468159914016724
1710579286.8022022,8,0.638588011264801
1710579326.4782004,9,0.6045359969139099
1710579366.6152081,10,0.690650999546051
1710579405.7352023,11,0.6575899720191956
1710579445.4602177,12,0.6547139883041382
1710579484.0692,13,0.681797981262207
1710579523.2912092,14,0.7201889753341675
1710579562.4862046,15,0.7322779893875122
1710579601.723218,16,0.7349810004234314
1710579640.4221997,17,0.7485849857330322
1710579680.1752174,18,0.7132589817047119
1710579719.1952026,19,0.7500020265579224
1710579758.5242176,20,0.7527099847793579
1710579798.281202,21,0.7493079900741577
1710579837.6672106,22,0.7457519769668579
1710579876.726211,23,0.7912070155143738
1710579915.8962,24,0.7770860195159912
1710579955.2092113,25,0.7736330032348633
1710579994.686218,26,0.7835800051689148
1710580033.7652,27,0.7431219816207886
1710580072.8611999,28,0.7493720054626465
1710580112.653211,29,0.7006329894065857
1710580151.8352115,30,0.7396569848060608
1710580191.6292088,31,0.7888619899749756
1710580230.4912171,32,0.7706419825553894
1710580269.8702047,33,0.8076710104942322
1710580308.5282044,34,0.7476329803466797
1710580347.9522114,35,0.7850480079650879
1710580386.9231997,36,0.7716209888458252
1710580425.9032104,37,0.7651299834251404
1710580465.4592104,38,0.762037992477417
1710580505.0432093,39,0.7593439817428589
1710580544.200211,40,0.7608500123023987
1710580583.9442,41,0.7781680226325989
1710580623.3592,42,0.7866950035095215
1710580661.9902,43,0.7516649961471558
1710580700.9252002,44,0.8178750276565552
1710580739.4802167,45,0.7967349886894226
1710580778.8372002,46,0.7525169849395752
1710580817.9082174,47,0.7898010015487671
1710580857.1381998,48,0.8056610226631165
1710580896.9942117,49,0.8253849744796753
1710580936.442218,50,0.8237619996070862
1710580975.5322113,51,0.7870839834213257
1710581014.5642002,52,0.8076710104942322
1710581053.4382172,53,0.8294699788093567
1710581092.455211,54,0.795058012008667
1710581131.560217,55,0.7962549924850464
1710581170.7412176,56,0.784699022769928
1710581210.1562026,57,0.8015519976615906
1710581250.1562092,58,0.8133260011672974
1710581290.1282086,59,0.7600280046463013
1710581329.2232025,60,0.7863230109214783
1710581368.7302043,61,0.7999280095100403
1710581407.8842049,62,0.8176429867744446
1710581447.1692002,63,0.7922099828720093
1710581486.5812001,64,0.7828440070152283
1710581525.8462107,65,0.7632740139961243
1710581565.8681998,66,0.7718549966812134
1710581606.0042176,67,0.7734779715538025
1710581644.8902001,68,0.8066539764404297
1710581684.0392172,69,0.8066539764404297
1710581722.9832022,70,0.7956650257110596
1710581762.2592,71,0.7914249897003174
1710581801.3302178,72,0.784699022769928
1710581840.387211,73,0.7795969843864441
1710581879.5212045,74,0.7734779715538025
1710581919.2982001,75,0.7812209725379944
1710581958.7262044,76,0.7844679951667786
1710581998.7752,77,0.7844679951667786
1710582037.9782114,78,0.7718549966812134
1710582077.2192,79,0.7844679951667786
1710582116.2432175,80,0.7828440070152283
1710582155.3832,81,0.7734779715538025
1710582194.5612106,82,0.7734779715538025
1710582233.422211,83,0.7879459857940674
1710582272.0102022,84,0.8066539764404297
1710582311.3282175,85,0.7972880005836487
1710582350.5812109,86,0.8117560148239136
1710582389.5852022,87,0.7879459857940674
1710582428.7562025,88,0.7879459857940674
1710582468.2572107,89,0.8101320266723633
1710582507.9382002,90,0.8117560148239136
1710582547.2262175,91,0.7879459857940674
1710582586.4832175,92,0.8082770109176636
1710582625.5531998,93,0.8066539764404297
1710582664.3642,94,0.8117560148239136
1710582703.5982044,95,0.7879459857940674
1710582742.2492,96,0.7844679951667786
1710582781.3001997,97,0.8066539764404297
1710582820.389211,98,0.7879459857940674
1710582859.2232,99,0.7844679951667786
1710582898.2342024,100,0.8082770109176636
