Wall time,Step,Value
1710546363.8001695,1,0.32570600509643555
1710546404.4991696,2,0.3053610026836395
1710546443.3931699,3,0.481673002243042
1710546482.2031698,4,0.3663159906864166
1710546520.9081697,5,0.40076398849487305
1710546559.854172,6,0.3396959900856018
1710546599.2511697,7,0.4216359853744507
1710546637.8681717,8,0.5196830034255981
1710546676.3941698,9,0.5974760055541992
1710546715.5031695,10,0.5136010050773621
1710546754.479181,11,0.6249679923057556
1710546792.90917,12,0.6340389847755432
1710546832.5441694,13,0.5669130086898804
1710546871.4301696,14,0.6220430135726929
1710546910.2231698,15,0.6287050247192383
1710546949.0081723,16,0.6567519903182983
1710546987.7741742,17,0.6214460134506226
1710547025.9771698,18,0.6665679812431335
1710547064.664181,19,0.690093994140625
1710547103.6351717,20,0.645268976688385
1710547142.3891697,21,0.6735529899597168
1710547181.21517,22,0.7206820249557495
1710547220.0451694,23,0.7492309808731079
1710547259.097187,24,0.6982110142707825
1710547297.9431698,25,0.7066349983215332
1710547336.2101812,26,0.7536630034446716
1710547375.2471697,27,0.7394130229949951
1710547414.855187,28,0.7021530270576477
1710547453.3521698,29,0.6718140244483948
1710547491.719181,30,0.7023490071296692
1710547529.78117,31,0.6972569823265076
1710547568.1601698,32,0.748199999332428
1710547606.4091697,33,0.7809630036354065
1710547644.9181695,34,0.6987159848213196
1710547683.051172,35,0.7497599720954895
1710547722.5551872,36,0.7670620083808899
1710547761.8241699,37,0.7554529905319214
1710547800.7341812,38,0.7192389965057373
1710547839.5701873,39,0.6955839991569519
1710547878.5261722,40,0.7215700149536133
1710547917.2881694,41,0.722769021987915
1710547956.2111697,42,0.7687770128250122
1710547995.2131698,43,0.7068840265274048
1710548033.8561718,44,0.8172439932823181
1710548072.7021742,45,0.749193012714386
1710548111.3231697,46,0.7384359836578369
1710548150.2171698,47,0.7334110140800476
1710548188.8411696,48,0.7549530267715454
1710548227.4681802,49,0.6362169981002808
1710548265.9491699,50,0.7492939829826355
1710548304.3641875,51,0.7254610061645508
1710548343.690174,52,0.744051992893219
1710548382.0831695,53,0.7879739999771118
1710548421.943187,54,0.7721009850502014
1710548461.5441694,55,0.7667909860610962
1710548500.4921782,56,0.8166000247001648
1710548538.8161695,57,0.7836189866065979
1710548578.2731698,58,0.8015660047531128
1710548616.7611806,59,0.837007999420166
1710548655.5671873,60,0.8340960144996643
1710548694.4151695,61,0.8443009853363037
1710548733.0821698,62,0.8426769971847534
1710548772.124187,63,0.837007999420166
1710548810.918187,64,0.7927910089492798
1710548850.24417,65,0.813198983669281
1710548888.765174,66,0.813198983669281
1710548927.1951694,67,0.8075299859046936
1710548965.9691873,68,0.8297160267829895
1710549004.8551698,69,0.8225399851799011
1710549043.527187,70,0.8361700177192688
1710549082.4441807,71,0.8377929925918579
1710549121.8261695,72,0.8386319875717163
1710549160.8601694,73,0.847212016582489
1710549199.408187,74,0.8148220181465149
1710549237.8061697,75,0.8154659867286682
1710549276.5961697,76,0.8423280119895935
1710549315.7141807,77,0.813198983669281
1710549354.4901695,78,0.8258110284805298
1710549392.8011873,79,0.8274340033531189
1710549432.385187,80,0.8274340033531189
1710549470.7741873,81,0.8241879940032959
1710549508.9421697,82,0.8327680230140686
1710549547.5661867,83,0.8298569917678833
1710549586.0441694,84,0.8536660075187683
1710549624.4981697,85,0.8343920111656189
1710549663.1921737,86,0.8241879940032959
1710549701.987178,87,0.8343920111656189
1710549740.1481872,88,0.8343920111656189
1710549778.95717,89,0.8241879940032959
1710549817.5161717,90,0.8343920111656189
1710549856.0651693,91,0.8075299859046936
1710549894.4281867,92,0.8343920111656189
1710549933.229187,93,0.8582010269165039
1710549971.4681697,94,0.823403000831604
1710550010.7691743,95,0.823403000831604
1710550048.9771698,96,0.847212016582489
1710550088.150187,97,0.8241879940032959
1710550126.7741697,98,0.8343920111656189
1710550165.2641869,99,0.8470039963722229
1710550203.99317,100,0.8343920111656189
