Wall time,Step,Value
1710348715.0760782,1,0.13490000367164612
1710348754.8530867,2,0.2547999918460846
1710348794.225078,3,0.34299999475479126
1710348833.5860934,4,0.4011000096797943
1710348872.410087,5,0.48429998755455017
1710348912.1940932,6,0.5300999879837036
1710348951.1310933,7,0.5928000211715698
1710348989.8720758,8,0.6297000050544739
1710349028.9070868,9,0.6642000079154968
1710349068.1860933,10,0.7031999826431274
1710349108.3310935,11,0.7132999897003174
1710349147.5040781,12,0.7448999881744385
1710349186.781078,13,0.7591000199317932
1710349226.005076,14,0.802299976348877
1710349265.333076,15,0.8227999806404114
1710349304.2400758,16,0.819599986076355
1710349343.1510804,17,0.8255000114440918
1710349382.387093,18,0.838699996471405
1710349421.942093,19,0.8482000231742859
1710349461.2160933,20,0.8787999749183655
1710349499.806078,21,0.8658999800682068
1710349538.6590872,22,0.867900013923645
1710349577.446076,23,0.8748000264167786
1710349617.1430762,24,0.8783000111579895
1710349655.9890757,25,0.8849999904632568
1710349694.843087,26,0.8763999938964844
1710349734.135076,27,0.8917999863624573
1710349772.891093,28,0.9099000096321106
1710349812.1450758,29,0.881600022315979
1710349852.1760757,30,0.901199996471405
1710349891.2520761,31,0.9135000109672546
1710349930.0870934,32,0.9031999707221985
1710349968.9120927,33,0.9175999760627747
1710350008.9240866,34,0.925599992275238
1710350048.443087,35,0.9138000011444092
1710350087.4430869,36,0.9140999913215637
1710350126.6250935,37,0.9323999881744385
1710350165.6990871,38,0.9156000018119812
1710350204.3200803,39,0.9211000204086304
1710350243.1340873,40,0.9071999788284302
1710350282.2140853,41,0.9204000234603882
1710350321.770094,42,0.9326000213623047
1710350360.8460872,43,0.9314000010490417
1710350399.789084,44,0.9197999835014343
1710350439.0660806,45,0.9453999996185303
1710350478.2520869,46,0.9397000074386597
1710350517.5050805,47,0.9351999759674072
1710350557.3410866,48,0.945900022983551
1710350597.1550868,49,0.9279000163078308
1710350636.1590784,50,0.9322999715805054
1710350675.3310869,51,0.9448000192642212
1710350714.4790869,52,0.9528999924659729
1710350753.5010934,53,0.9577999711036682
1710350792.3920803,54,0.9466000199317932
1710350831.2740781,55,0.947700023651123
1710350870.993087,56,0.9595999717712402
1710350910.0080867,57,0.9426000118255615
1710350948.9380805,58,0.9501000046730042
1710350988.0360866,59,0.953499972820282
1710351027.3840873,60,0.9509999752044678
1710351066.9050868,61,0.9426000118255615
1710351105.7610803,62,0.9556999802589417
1710351144.7470875,63,0.947700023651123
1710351184.6750932,64,0.9627000093460083
1710351223.7860937,65,0.9567000269889832
1710351262.9860804,66,0.9538000226020813
1710351301.9760935,67,0.9524000287055969
1710351340.993078,68,0.9810000061988831
1710351380.0660868,69,0.9564999938011169
1710351419.2830808,70,0.9623000025749207
1710351458.3710868,71,0.9520000219345093
1710351497.9110782,72,0.9521999955177307
1710351536.4800937,73,0.965399980545044
1710351575.5800803,74,0.9664000272750854
1710351614.6420865,75,0.9775999784469604
1710351654.2040865,76,0.9639000296592712
1710351693.3660867,77,0.9692000150680542
1710351733.099085,78,0.9685999751091003
1710351772.4600804,79,0.9595999717712402
1710351811.6300807,80,0.9668999910354614
1710351851.0850844,81,0.9610000252723694
1710351889.7670805,82,0.963699996471405
1710351928.9390872,83,0.955299973487854
1710351968.7680871,84,0.9660999774932861
1710352007.5120869,85,0.9674000144004822
1710352046.4200842,86,0.9653000235557556
1710352085.3150868,87,0.9620000123977661
1710352124.098087,88,0.9714999794960022
1710352163.452087,89,0.965399980545044
1710352202.2230937,90,0.9692000150680542
1710352241.4170864,91,0.9642000198364258
1710352280.5250866,92,0.9661999940872192
1710352319.5320804,93,0.9728999733924866
1710352358.5320873,94,0.964900016784668
1710352398.327087,95,0.9632999897003174
1710352437.48408,96,0.9667999744415283
1710352476.7030807,97,0.9670000076293945
1710352515.642087,98,0.9711999893188477
1710352554.8880777,99,0.9710000157356262
1710352593.7720869,100,0.9750000238418579
