Wall time,Step,Value
1710385717.8248858,1,0.19709999859333038
1710385877.9648886,2,0.38179999589920044
1710386039.0688796,3,0.47699999809265137
1710386207.4188888,4,0.6190999746322632
1710386371.6028821,5,0.7017999887466431
1710386530.9468963,6,0.7554000020027161
1710386693.4038951,7,0.8064000010490417
1710386847.3578954,8,0.8108999729156494
1710387004.4738877,9,0.8363999724388123
1710387161.6368861,10,0.857200026512146
1710387323.452886,11,0.8801000118255615
1710387477.5748944,12,0.89410001039505
1710387631.1458948,13,0.9140999913215637
1710387784.779895,14,0.8985999822616577
1710387938.725895,15,0.9212999939918518
1710388092.1378775,16,0.9093000292778015
1710388246.1028953,17,0.9126999974250793
1710388399.6678884,18,0.9391999840736389
1710388553.3028774,19,0.9370999932289124
1710388706.721895,20,0.920199990272522
1710388860.7298796,21,0.9402999877929688
1710389014.214882,22,0.9476000070571899
1710389167.872882,23,0.9514999985694885
1710389321.1318886,24,0.9521999955177307
1710389474.5818794,25,0.9442999958992004
1710389628.6828947,26,0.9502999782562256
1710389782.1528795,27,0.9520000219345093
1710389935.3698792,28,0.95169997215271
1710390088.7168772,29,0.939300000667572
1710390241.79988,30,0.9704999923706055
1710390395.4858882,31,0.9563000202178955
1710390549.253877,32,0.9674000144004822
1710390702.534882,33,0.9715999960899353
1710390856.0438948,34,0.96670001745224
1710391009.5538943,35,0.9506000280380249
1710391163.4398773,36,0.9623000025749207
1710391316.8298953,37,0.9715999960899353
1710391470.4178772,38,0.9696999788284302
1710391623.8478882,39,0.974399983882904
1710391777.0408883,40,0.9728999733924866
1710391930.9338863,41,0.9832000136375427
1710392084.4588947,42,0.983299970626831
1710392238.0168858,43,0.9799000024795532
1710392391.2958937,44,0.9758999943733215
1710392544.5658772,45,0.9692999720573425
1710392698.043895,46,0.9796000123023987
1710392851.4908772,47,0.9739999771118164
1710393004.8908944,48,0.9811999797821045
1710393158.3398774,49,0.9858999848365784
1710393312.4478776,50,0.982200026512146
1710393466.3658946,51,0.9884999990463257
1710393619.7298944,52,0.9775999784469604
1710393773.330877,53,0.9776999950408936
1710393926.8728883,54,0.977400004863739
1710394080.5938947,55,0.9821000099182129
1710394234.3898776,56,0.978600025177002
1710394387.561895,57,0.9796000123023987
1710394540.9568884,58,0.9846000075340271
1710394694.2578773,59,0.9789000153541565
1710394847.5468771,60,0.9927999973297119
1710395001.2788773,61,0.984499990940094
1710395154.8318775,62,0.98089998960495
1710395308.2118773,63,0.9908000230789185
1710395461.4458792,64,0.9782999753952026
1710395614.697888,65,0.991100013256073
1710395768.138886,66,0.9847000241279602
1710395921.8778882,67,0.9908999800682068
1710396075.2838883,68,0.9861000180244446
1710396228.6998885,69,0.9915000200271606
1710396382.1658885,70,0.9897000193595886
1710396535.7108884,71,0.991100013256073
1710396689.3408947,72,0.9908000230789185
1710396842.7808952,73,0.9914000034332275
1710396996.0538943,74,0.9943000078201294
1710397149.3548772,75,0.9872999787330627
1710397303.202895,76,0.9889000058174133
1710397457.3188944,77,0.9926999807357788
1710397611.2788773,78,0.9896000027656555
1710397764.5468946,79,0.9952999949455261
1710397917.9738798,80,0.9951000213623047
1710398071.4118772,81,0.9972000122070312
1710398224.8398771,82,0.9952999949455261
1710398378.4438794,83,0.9879999756813049
1710398531.4588943,84,0.9943000078201294
1710398684.8968883,85,0.9933000206947327
1710398838.5078797,86,0.9947999715805054
1710398991.8108952,87,0.9900000095367432
1710399145.1768947,88,0.9922999739646912
1710399298.3988886,89,0.998199999332428
1710399451.8388796,90,0.9908000230789185
1710399605.4598775,91,0.9919000267982483
1710399759.0458882,92,0.9930999875068665
1710399912.0408862,93,0.9921000003814697
1710400065.3408885,94,0.992900013923645
1710400218.4988887,95,0.9965000152587891
1710400371.7428882,96,0.9955999851226807
1710400525.1528947,97,0.9950000047683716
1710400678.443882,98,0.9936000108718872
1710400831.7268949,99,0.9901000261306763
1710400985.1298883,100,0.9878000020980835
