Wall time,Step,Value
1710385744.1768796,1,0.19034500420093536
1710385904.2278948,2,0.4816649854183197
1710386066.606877,3,0.5545070171356201
1710386233.7648885,4,0.5978860259056091
1710386393.6398773,5,0.695701003074646
1710386557.826882,6,0.7313100099563599
1710386715.1538815,7,0.7049620151519775
1710386869.033886,8,0.758804976940155
1710387026.1278791,9,0.8214460015296936
1710387188.2048817,10,0.7915700078010559
1710387345.0948882,11,0.8212360143661499
1710387499.256882,12,0.8031749725341797
1710387652.7178862,13,0.8103399872779846
1710387806.3958888,14,0.8594009876251221
1710387960.260882,15,0.8500329852104187
1710388113.7818775,16,0.8469129800796509
1710388267.6378865,17,0.8711090087890625
1710388421.2948775,18,0.8427029848098755
1710388574.9708886,19,0.7967050075531006
1710388728.3658886,20,0.859978973865509
1710388882.4038882,21,0.8157100081443787
1710389035.9138815,22,0.8678780198097229
1710389189.5818858,23,0.8683140277862549
1710389342.804886,24,0.8458859920501709
1710389496.2888775,25,0.8398029804229736
1710389650.2268772,26,0.8634439706802368
1710389803.769882,27,0.7982000112533569
1710389957.0188794,28,0.8726059794425964
1710390110.3728793,29,0.8536289930343628
1710390263.4928887,30,0.8563219904899597
1710390417.1288884,31,0.8327940106391907
1710390570.8298795,32,0.8303319811820984
1710390724.1478949,33,0.8787130117416382
1710390877.697882,34,0.8474069833755493
1710391031.178877,35,0.8617299795150757
1710391185.057895,36,0.8332740068435669
1710391338.4678798,37,0.8534340262413025
1710391492.0258775,38,0.8463900089263916
1710391645.4588888,39,0.8778499960899353
1710391798.6688883,40,0.8813289999961853
1710391952.5728796,41,0.8740370273590088
1710392106.1248946,42,0.8658679723739624
1710392259.661882,43,0.8174639940261841
1710392412.9478886,44,0.8424950242042542
1710392566.1998947,45,0.8494279980659485
1710392719.7038946,46,0.8607659935951233
1710392873.0178797,47,0.8743950128555298
1710393026.4858775,48,0.863677978515625
1710393179.9908817,49,0.9031519889831543
1710393334.0648818,50,0.8854380249977112
1710393487.9978774,51,0.8999059796333313
1710393641.3918772,52,0.8613330125808716
1710393794.9348814,53,0.8563079833984375
1710393948.5278773,54,0.869488000869751
1710394102.254877,55,0.8819590210914612
1710394256.0048814,56,0.8591430187225342
1710394409.2368793,57,0.8803359866142273
1710394562.5858889,58,0.8701320290565491
1710394715.817895,59,0.8752340078353882
1710394869.1958773,60,0.8831700086593628
1710395022.9358885,61,0.8847939968109131
1710395176.3918774,62,0.8502129912376404
1710395329.787889,63,0.8882719874382019
1710395483.0608797,64,0.8831700086593628
1710395636.3228817,65,0.8880540132522583
1710395789.7948794,66,0.8990430235862732
1710395943.5248878,67,0.8858640193939209
1710396096.938889,68,0.8719630241394043
1710396250.2788882,69,0.8939409852027893
1710396403.7498884,70,0.8939409852027893
1710396557.377888,71,0.9057689905166626
1710396711.0268865,72,0.8947799801826477
1710396864.4618773,73,0.8896780014038086
1710397017.6848886,74,0.8947799801826477
1710397170.983886,75,0.8837910294532776
1710397324.906895,76,0.8582810163497925
1710397479.0368948,77,0.8582810163497925
1710397632.9858882,78,0.8786889910697937
1710397786.1558774,79,0.8684849739074707
1710397939.5718775,80,0.9006670117378235
1710398093.0348775,81,0.9006670117378235
1710398246.4948819,82,0.8786889910697937
1710398399.9908772,83,0.8709700107574463
1710398553.0678945,84,0.8794739842414856
1710398706.5368774,85,0.8684849739074707
1710398860.1478949,86,0.8684849739074707
1710399013.4848778,87,0.8526120185852051
1710399166.8328881,88,0.8684849739074707
1710399319.9928882,89,0.8577139973640442
1710399473.4298775,90,0.8526120185852051
1710399627.0458884,91,0.8577139973640442
1710399780.574882,92,0.8939949870109558
1710399933.6888793,93,0.8497769832611084
1710400086.9068773,94,0.8735870122909546
1710400240.1008883,95,0.8577139973640442
1710400393.4038951,96,0.8577139973640442
1710400546.7898793,97,0.8735870122909546
1710400700.0238817,98,0.8577139973640442
1710400853.306895,99,0.8577139973640442
1710401006.7328773,100,0.8735870122909546
