Wall time,Step,Value
1710838348.6186345,1,0.4007999897003174
1710838387.4606345,2,0.5837000012397766
1710838426.6216328,3,0.6380000114440918
1710838465.751628,4,0.6632000207901001
1710838504.4916236,5,0.6988000273704529
1710838543.8156283,6,0.7432000041007996
1710838582.7426417,7,0.7649000287055969
1710838621.6736407,8,0.7851999998092651
1710838660.690628,9,0.8154000043869019
1710838700.1966236,10,0.8212000131607056
1710838740.1856258,11,0.8148999810218811
1710838779.277626,12,0.8684999942779541
1710838818.1716416,13,0.8363000154495239
1710838857.3036237,14,0.8357999920845032
1710838896.551626,15,0.8431000113487244
1710838935.4306412,16,0.8644999861717224
1710838974.1046236,17,0.8658999800682068
1710839013.2386408,18,0.8881000280380249
1710839052.7136347,19,0.8636000156402588
1710839091.6216347,20,0.8973000049591064
1710839130.0526257,21,0.8847000002861023
1710839168.7866404,22,0.8889999985694885
1710839207.5926323,23,0.9027000069618225
1710839247.0926256,24,0.8899999856948853
1710839285.9946344,25,0.9157000184059143
1710839324.7886407,26,0.870199978351593
1710839364.1486282,27,0.9125999808311462
1710839402.8316412,28,0.9233999848365784
1710839441.9326406,29,0.9093999862670898
1710839481.121641,30,0.9093999862670898
1710839520.299641,31,0.9168000221252441
1710839559.3826413,32,0.9232000112533569
1710839597.9996238,33,0.9485999941825867
1710839637.5196414,34,0.9326000213623047
1710839676.837641,35,0.9083999991416931
1710839715.8056283,36,0.9427000284194946
1710839754.9656236,37,0.9388999938964844
1710839794.0516233,38,0.9404000043869019
1710839832.580626,39,0.949400007724762
1710839871.480628,40,0.9467999935150146
1710839910.6956346,41,0.9451000094413757
1710839950.175628,42,0.9447000026702881
1710839989.3036408,43,0.9502999782562256
1710840028.2826257,44,0.9552000164985657
1710840067.324641,45,0.9574999809265137
1710840106.589628,46,0.9517999887466431
1710840146.1176403,47,0.9451000094413757
1710840185.818641,48,0.9524999856948853
1710840225.3276408,49,0.9516000151634216
1710840264.2576413,50,0.9549000263214111
1710840303.2416255,51,0.9674999713897705
1710840342.3136237,52,0.9668999910354614
1710840381.4126348,53,0.9649999737739563
1710840420.4386256,54,0.9672999978065491
1710840459.4026406,55,0.968999981880188
1710840499.1426258,56,0.961899995803833
1710840538.212641,57,0.955299973487854
1710840577.0646281,58,0.9700000286102295
1710840616.0886235,59,0.9753000140190125
1710840655.3876233,60,0.9700999855995178
1710840694.8356237,61,0.978600025177002
1710840733.9246259,62,0.9749000072479248
1710840772.847626,63,0.9771000146865845
1710840812.685632,64,0.9785000085830688
1710840851.5266237,65,0.9718999862670898
1710840890.8616405,66,0.9781000018119812
1710840930.0836258,67,0.9778000116348267
1710840969.4266238,68,0.9843999743461609
1710841008.5326238,69,0.9796000123023987
1710841047.7956235,70,0.9843000173568726
1710841087.0116343,71,0.9767000079154968
1710841126.3706348,72,0.9797999858856201
1710841165.039626,73,0.9819999933242798
1710841204.103641,74,0.9868999719619751
1710841243.1976342,75,0.9866999983787537
1710841282.4486344,76,0.9812999963760376
1710841321.6116352,77,0.9793000221252441
1710841360.7066348,78,0.9848999977111816
1710841400.0346413,79,0.9866999983787537
1710841438.862626,80,0.9840999841690063
1710841478.0166256,81,0.9805999994277954
1710841517.121635,82,0.9850999712944031
1710841556.137626,83,0.9829000234603882
1710841595.751641,84,0.9889000058174133
1710841634.5756407,85,0.9876000285148621
1710841673.6356344,86,0.9968000054359436
1710841712.7876263,87,0.993399977684021
1710841751.4446409,88,0.9916999936103821
1710841790.418626,89,0.9853000044822693
1710841829.363626,90,0.9919999837875366
1710841868.5846348,91,0.9909999966621399
1710841907.762641,92,0.991100013256073
1710841946.7486234,93,0.9927999973297119
1710841985.9516234,94,0.9919000267982483
1710842025.6606257,95,0.9843999743461609
1710842064.989626,96,0.9901000261306763
1710842103.9076328,97,0.9905999898910522
1710842142.7416344,98,0.9908000230789185
1710842182.0956407,99,0.9901000261306763
1710842221.1276345,100,0.9929999709129333
