Wall time,Step,Value
1710360911.4050934,1,0.1573999971151352
1710360986.1010933,2,0.18320000171661377
1710361060.3940802,3,0.27570000290870667
1710361134.9220865,4,0.31290000677108765
1710361209.3960805,5,0.3991999924182892
1710361283.815087,6,0.4781000018119812
1710361358.0640805,7,0.5339999794960022
1710361432.6940866,8,0.6568999886512756
1710361507.2930868,9,0.7019000053405762
1710361581.744087,10,0.7638000249862671
1710361656.085087,11,0.7777000069618225
1710361730.4490867,12,0.7985000014305115
1710361804.8490872,13,0.8259999752044678
1710361879.4270866,14,0.8391000032424927
1710361953.671087,15,0.8478999733924866
1710362028.4550805,16,0.8511999845504761
1710362102.528087,17,0.8665000200271606
1710362176.5550802,18,0.879800021648407
1710362250.7720869,19,0.8877999782562256
1710362325.4180932,20,0.8884000182151794
1710362399.6830935,21,0.8978999853134155
1710362473.8250756,22,0.9045000076293945
1710362548.2330937,23,0.9085999727249146
1710362622.8350935,24,0.9168999791145325
1710362697.0950842,25,0.9156000018119812
1710362771.6760778,26,0.9189000129699707
1710362845.8740938,27,0.9240000247955322
1710362920.0560873,28,0.9280999898910522
1710362994.0610871,29,0.9325000047683716
1710363068.240087,30,0.9448000192642212
1710363142.4780872,31,0.9394999742507935
1710363216.7300868,32,0.9401000142097473
1710363290.8290937,33,0.9327999949455261
1710363365.1160846,34,0.9513999819755554
1710363439.4410849,35,0.9470999836921692
1710363513.7920866,36,0.945900022983551
1710363588.0900872,37,0.9430000185966492
1710363662.2080848,38,0.9434000253677368
1710363736.5750937,39,0.9483000040054321
1710363810.83908,40,0.9567000269889832
1710363885.200085,41,0.9495000243186951
1710363959.324085,42,0.9646000266075134
1710364033.565087,43,0.9628000259399414
1710364107.7510872,44,0.9666000008583069
1710364181.9650867,45,0.9697999954223633
1710364256.3900874,46,0.9611999988555908
1710364330.7060852,47,0.9593999981880188
1710364405.0540874,48,0.9627000093460083
1710364479.3250782,49,0.9646999835968018
1710364553.2920759,50,0.9603000283241272
1710364627.8370867,51,0.9677000045776367
1710364702.1820805,52,0.968999981880188
1710364776.3920841,53,0.9718000292778015
1710364850.732076,54,0.9728000164031982
1710364925.1560805,55,0.9731000065803528
1710364999.7640867,56,0.9811000227928162
1710365073.794085,57,0.9696000218391418
1710365148.0820875,58,0.9652000069618225
1710365222.4810784,59,0.9768999814987183
1710365296.5290937,60,0.9714999794960022
1710365370.7280862,61,0.9790999889373779
1710365444.8670802,62,0.9739999771118164
1710365519.143087,63,0.9750000238418579
1710365593.1740806,64,0.9779000282287598
1710365667.334087,65,0.9825999736785889
1710365741.8460782,66,0.9819999933242798
1710365815.924087,67,0.9765999913215637
1710365890.4580805,68,0.9810000061988831
1710365964.8000865,69,0.9765999913215637
1710366039.2320805,70,0.9660000205039978
1710366113.825087,71,0.9836000204086304
1710366188.081085,72,0.982200026512146
1710366262.123087,73,0.9842000007629395
1710366336.5660756,74,0.9800999760627747
1710366410.8000782,75,0.9799000024795532
1710366485.4500844,76,0.9793000221252441
1710366559.6840937,77,0.9846000075340271
1710366633.7920873,78,0.9847000241279602
1710366707.8600936,79,0.9825000166893005
1710366782.0130851,80,0.9861000180244446
1710366856.391078,81,0.9898999929428101
1710366930.7690935,82,0.9900000095367432
1710367005.143087,83,0.9896000027656555
1710367079.3180935,84,0.9902999997138977
1710367153.6880803,85,0.9713000059127808
1710367227.8990865,86,0.9835000038146973
1710367301.9030776,87,0.9768999814987183
1710367376.0400867,88,0.9835000038146973
1710367449.9970777,89,0.9846000075340271
1710367524.3550851,90,0.9829000234603882
1710367598.373087,91,0.9821000099182129
1710367672.5050871,92,0.9819999933242798
1710367746.9330876,93,0.9868999719619751
1710367821.196087,94,0.9865999817848206
1710367895.556087,95,0.9818000197410583
1710367969.8120868,96,0.98580002784729
1710368043.8930936,97,0.9851999878883362
1710368118.0150805,98,0.983299970626831
1710368192.141093,99,0.9872999787330627
1710368266.2490804,100,0.9837999939918518
